0.5107603,-0.02464771
-0.6741453,-0.3209619
-0.3948186,-0.3629985
1.48657,-0.01119533
-0.1886993,1.790361
-1.963063,-0.852544
1.221569,0.03297264
-0.6991467,0.1768099
0.06157785,0.6968434
0.7264976,-1.397027
-0.6799846,0.4164212
1.291456,0.6999309
-0.7944583,-0.8550205
0.1884938,0.5898823
1.732785,-1.494677
0.7857077,-0.5040029
-1.506788,-1.441835
0.3643196,-0.4762253
-0.278308,-0.8021395
1.278706,-1.011765
1.469515,-1.02418
1.006171,-0.2373324
1.480261,-0.2914191
-0.04035375,0.7533952
1.583306,0.1995878
1.037692,1.379998
0.9744539,0.7938792
-1.061096,-1.277448
0.02629088,-0.3476835
-0.956999,0.8507182
1.688745,-0.7700008
-0.5329375,1.267127
-1.024934,1.430576
-0.2898963,0.2711711
-0.8064615,1.880377
2.217777,-0.4646687
0.9168803,0.9645711
-0.8442855,1.530998
-0.3098101,-0.3100219
0.826736,-0.7278963
0.703034,-2.462899
-0.6390789,-0.2076529
0.2110312,0.6642837
1.213486,0.7986165
-0.3142182,-0.6616431
-1.5114,-0.8905239
-0.861655,0.3122751
0.2845362,-1.521896
0.3921027,-0.6944373
0.2963447,-0.9747297
-0.1975267,0.2618449
0.4401042,0.241742
0.3132001,-0.8216614
1.14054,1.558193
-0.1276993,0.4062001
0.07024162,-2.239378
0.003566448,-1.467357
0.3599877,0.4703352
0.5103464,-0.5177032
0.6526226,-0.8103363
-3.190824,-0.8550614
-0.6296931,-0.4696793
1.229365,1.310544
1.362637,-2.285306
-0.3005576,-0.4344786
-0.06192761,-0.1327482
1.703166,-1.209334
0.7049793,0.4462241
-1.442717,-0.3853482
0.3026779,1.125529
0.5996681,-0.5598924
0.2122605,0.4850962
0.4717682,-0.4723195
1.740348,-1.009745
0.09212496,-0.241289
0.3070908,0.559201
1.164652,-0.502721
0.03020935,-0.9501517
0.4484951,0.07445733
0.4045276,-0.3778922
-1.032703,0.07955971
1.440409,-0.3202026
-0.8049425,-0.8025764
-0.2829352,1.819441
-0.5331174,0.2963804
-0.9132108,0.6989439
-0.506328,0.2033758
-0.4104393,-2.011202
0.537879,-0.6242136
-0.7812697,1.10853
-1.03126,0.2148818
-0.373509,-0.5885021
0.09349084,-1.638066
0.7322928,-1.270247
2.258684,-1.200324
0.6698836,-0.7085515
-0.1997018,0.5976533
-1.29616,0.0824385
-0.7973685,-0.1287823
-0.7423294,-0.2899188
-1.105092,0.8206488
0.9647413,0.5435134
-1.56627,-1.746218
-1.694791,0.5335651
0.8618533,1.889897
-1.132089,-0.2079794
-0.8614319,0.5509628
-0.7066377,-0.1872585
-1.018055,-1.316128
-1.978173,1.270962
-0.9558398,-1.121328
-1.123633,1.832291
-0.2502977,-0.4888036
-0.6740179,-0.1370078
0.4186499,-0.5564707
-0.6792256,1.477654
0.7010158,0.4592939
-0.2086678,0.313425
0.04396449,0.001612071
-1.009081,1.113038
-0.9629066,1.33206
-0.1391188,0.4459167
-0.07596113,-0.651859
1.443053,-0.8637903
1.532589,-0.4925304
0.597292,-0.1019481
-0.7503849,-2.653558
2.558895,-1.159365
-0.247905,-0.95426
-1.554975,-0.3181236
0.9652388,-1.605055
1.10855,-0.1407978
-1.037161,-0.6143352
-1.235293,-0.2794705
1.62707,0.3295152
-2.047132,-0.07796415
-1.137113,0.5418578
-0.7361851,-0.5442237
-0.07757258,-0.6452465
-1.936344,-0.805438
-0.6507344,-0.08160899
1.137673,2.673019
-0.5060567,-1.229899
-0.9151151,0.0115319
-1.958206,-2.284354
0.6202947,-1.044816
0.8926264,-0.7405733
0.6129507,-0.1084384
-0.678076,1.215605
-0.4417847,-0.202454
-0.1864898,-0.9494291
-2.082844,1.728429
0.4938923,0.8758561
-0.787316,0.2011901
0.4690332,0.7754533
0.3416985,1.425269
-0.3895172,-0.6137919
-0.05623751,0.3699622
1.126176,-0.4696345
0.580112,-0.5740802
0.2421911,-0.3289273
-0.9312499,-2.301822
0.008346265,2.353054
0.07153884,0.08799794
-0.7584445,0.5733216
-1.297957,0.2760091
-0.3393102,1.731669
0.4576144,0.04459037
0.8095224,1.456038
0.1673425,0.6944293
1.62914,-1.148606
0.7717856,-0.4766967
-1.215269,-0.1190059
-1.183427,-0.5216121
-0.5250744,1.419858
-0.4890774,1.142424
-2.449843,-0.3338551
0.4197565,0.05990668
0.3232187,-0.4078883
-2.009356,0.01528628
2.251682,0.2988525
-1.544457,0.3056335
0.1465486,-0.07453959
-1.029302,-0.3321101
1.368496,1.821916
0.4765678,0.4395968
1.810911,1.734909
-0.2237313,2.694958
0.8438595,0.995995
0.3093685,0.7195405
0.4812312,3.551637
1.197351,-0.5924046
0.5366184,1.99427
0.8460718,0.6867596
0.3838906,-0.2052066
0.8165442,0.5058018
-0.938093,1.101781
-0.7860628,0.593621
-1.076352,1.53592
-0.5193818,1.521205
-1.861725,-0.9564533
-0.02209634,-2.003997
-1.161845,-2.203686
-1.062695,0.04186623
-0.06996391,0.7309151
0.3651557,-0.06402546
-0.6003721,-0.5749019
1.39828,2.089174
-2.166028,-0.4591902
-2.745693,0.3842483
0.4218163,2.236998
-0.09479869,-0.7980135
1.077155,0.6054699
-0.1986189,2.237781
-0.9251721,-0.2260874
0.3079973,0.6245769
0.01825435,0.8057035
0.4131354,-2.216424
-1.371708,-0.4625157
-1.815715,-0.6201266
1.517092,-0.04123572
-0.1676537,-1.543896
-0.4146569,-0.3187245
1.05243,1.225522
0.5643049,0.6164218
-1.236713,-1.117257
0.3546176,-0.257632
-0.01399593,-1.02046
1.803234,1.469798
-0.3433222,0.2555734
-0.09006112,1.622963
-0.5094653,0.3598046
1.206266,1.055497
0.2319488,-0.5002611
0.02352312,0.06048976
0.4368942,-0.8506673
0.234072,-0.2531096
-1.278103,-0.4105946
0.6504599,-1.348747
-0.2828926,-0.1825014
-0.4690708,-3.073479
-0.4955972,-0.1593709
-1.319694,0.9320671
0.2302332,-0.1076641
1.016185,-1.477549
-0.1575782,-0.7928955
0.2419384,0.05245113
-0.7664718,2.895956
-1.383403,0.4374014
-0.6212291,0.2445552
-2.108416,0.4609685
-0.4925237,0.6546273
-0.2401309,0.906594
1.199039,0.198484
0.9683895,-0.3395521
1.91669,1.66747
0.1663601,-1.046808
-0.02733644,0.1151882
0.06515139,-0.510522
1.264913,0.5070872
-0.510753,-0.6368674
1.023767,-1.668598
1.464544,-1.162531
0.6037702,0.2638636
-0.50094,-0.7500293
0.2234539,1.225075
0.9859774,-0.4015491
-0.8677179,-0.5850754
-2.170199,0.07648954
-0.8413753,1.692213
0.1916632,-0.248558
0.1019567,-0.3699197
0.8790888,0.4502055
0.7448782,-0.1308087
-0.7649236,1.088331
-1.939116,1.166928
-0.08443684,0.06507176
-0.1508925,-0.7405468
0.01343446,-1.119414
-0.05257751,-0.1626385
-0.7344379,-1.048299
-0.4168257,-0.5062403
0.9778234,1.942731
0.9097342,-0.4004126
-2.020464,0.1760171
0.1634094,0.3105054
-1.850916,-2.04903
0.7509819,-1.436181
0.1760105,-0.07724736
-0.4222052,2.233824
0.332212,-0.7909408
-0.7079324,-0.5300388
-1.147426,-1.558705
-1.092143,0.02733219
-0.531276,-0.09329864
